Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childsleep,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,44:58.1,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0895.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.376333333,1,0,0,07:27:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,46:53.6,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0897.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.282666667,1,0,0,07:28:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Unsure,0,0,1/1/13,48:13.1,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0899.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.266666667,1,0,0,07:29:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,50:48.0,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0901.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.272333333,3,0,0,07:30:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,1/1/13,52:52.5,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0903.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.462666667,2,0,0,07:31:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,1/1/13,54:14.4,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0905.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.436,1,0,0,07:32:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,1/1/13,54:59.1,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0907.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.614,0,0,0,07:33:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,56:13.0,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0909.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.027,1,0,0,07:34:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,56:57.8,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0911.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.163666667,0,0,0,07:35:30
Categorize language to other child(ren),Categorize language to other adults,English/Quechua,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,59:00.8,Anele,Categorize clip,"""Feeding""",1/8/13,261-8mo_01-01-2013_0913.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.282,1,0,0,07:36:30
Categorize language to other child(ren),Categorize language to other adults,Unsure,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,00:28.6,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0915.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.252,1,0,0,07:37:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,01:52.5,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0917.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.160333333,1,0,0,07:38:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,04:19.2,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0919.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.492666667,2,0,0,07:39:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,05:58.4,Anele,Categorize clip,"""Feeding""",1/8/13,261-8mo_01-01-2013_0921.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.713666667,1,0,0,07:40:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,07:25.1,Anele,Categorize clip,"""Feeding""",1/8/13,261-8mo_01-01-2013_0923.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.502,1,0,0,07:41:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,09:35.2,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0925.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.326333333,1,0,0,07:42:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,11:10.3,Anele,Categorize clip,"""Feeding""",1/8/13,261-8mo_01-01-2013_0927.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.152333333,0,0,0,07:43:30
Categorize language to other child(ren),Categorize language to other adults,English/Quechua,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,12:05.8,Anele,Categorize clip,"Maybe ""Feeding""",1/8/13,261-8mo_01-01-2013_0929.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.235666667,0,0,0,07:44:30
Categorize language to other child(ren),Categorize language to other adults,Unsure,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,13:25.3,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0931.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.288666667,1,0,0,07:45:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,15:16.8,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0933.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.186666667,2,0,0,07:46:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,15:57.8,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0935.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.241666667,0,0,0,07:47:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,17:17.1,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0937.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.289666667,1,0,0,07:48:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Unsure,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,19:19.3,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0939.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.137666667,2,0,0,07:49:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,20:46.8,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0941.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.217666667,1,0,0,07:50:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,22:14.0,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0943.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.295,1,0,0,07:51:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Unsure,0,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,49:38.5,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0945.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.699333333,2,0,0,07:52:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,50:59.2,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0947.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.233,1,0,0,07:53:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Unsure,Mixed,Categorize language to someone unknown,0,0,1/1/13,52:59.7,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0949.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.124,2,0,0,07:54:30
Spanish,Categorize language to other adults,English/Quechua,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),English/Quechua,Mixed,None,0,0,1/1/13,55:42.4,Anele,Categorize clip,"""Grooming"" - Bath time",1/8/13,261-8mo_01-01-2013_0951.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.219666667,3,0,0,07:55:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Categorize media,0,Categorize language to other child(ren),English/Quechua,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,57:22.3,Anele,Categorize clip,"""Grooming"" - bath time and ""Music""",1/8/13,261-8mo_01-01-2013_0953.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.479333333,1,0,0,07:56:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,58:54.1,Anele,Categorize clip,"""Grooming"" and ""Music""",1/8/13,261-8mo_01-01-2013_0955.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.529666667,1,0,0,07:57:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Unsure,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,03:56.2,Anele,Categorize clip,"""Grooming""",1/8/13,261-8mo_01-01-2013_0957.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.196,4,0,0,07:58:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,06:09.8,Anele,Categorize clip,"""Grooming""",1/8/13,261-8mo_01-01-2013_0959.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.246333333,2,0,0,07:59:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Categorize media,0,Categorize language to other child(ren),English/Quechua,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,07:49.0,Anele,Categorize clip,"""Grooming""",1/8/13,261-8mo_01-01-2013_0961.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.259333333,1,0,0,08:00:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Spanish,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,11:06.2,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0963.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.487666667,3,0,0,08:01:30
English/Quechua,Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Spanish,Mixed,Categorize language to someone unknown,0,0,1/1/13,13:07.9,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0965.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.439333333,2,0,0,08:02:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,14:37.4,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0967.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.451,1,0,0,08:03:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,1/1/13,16:58.2,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0969.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.547666667,2,0,0,08:04:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Spanish,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,19:18.8,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0971.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.358333333,2,0,0,08:05:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,19:58.1,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0973.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.277333333,0,0,0,08:06:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,20:44.8,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0975.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.421,0,0,0,08:07:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,21:28.4,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0977.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.284333333,0,0,0,08:08:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,No Language,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,1/1/13,23:03.9,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0979.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.135333333,1,0,0,08:09:30
Spanish,Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,1/1/13,24:28.8,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0981.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.448,1,0,0,08:10:30
Categorize language to other child(ren),Categorize language to other adults,Unsure,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,27:03.6,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0983.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.497,2,0,0,08:11:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,27:45.3,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0985.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.308,0,0,0,08:12:30
Unsure,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,29:17.6,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0987.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.556666667,1,0,0,08:13:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,29:55.3,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0989.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.349666667,0,0,0,08:14:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:34.3,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0991.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.380666667,0,0,0,08:15:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,31:56.7,Anele,No speech,,1/8/13,261-8mo_01-01-2013_0993.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.384,1,0,0,08:16:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Unsure,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,34:04.0,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0995.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.36,2,0,0,08:17:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,1/1/13,35:31.0,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0997.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.390333333,1,0,0,08:18:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,36:14.6,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_0999.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.253,0,0,0,08:19:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,37:38.0,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_1001.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.132333333,0,0,0,08:20:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,39:01.3,Anele,No speech,,1/8/13,261-8mo_01-01-2013_1003.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.103666667,1,0,0,08:21:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,39:41.1,Anele,No speech,,1/8/13,261-8mo_01-01-2013_1005.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.073666667,0,0,0,08:22:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,41:01.9,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_1007.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.285,1,0,0,08:23:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,42:22.9,Anele,No speech,,1/8/13,261-8mo_01-01-2013_1009.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.079333333,1,0,0,08:24:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,43:42.0,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_1011.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.286,1,0,0,08:25:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,45:07.5,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_1013.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.126666667,1,0,0,08:26:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,45:47.0,Anele,No speech,,1/8/13,261-8mo_01-01-2013_1015.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.108666667,0,0,0,08:27:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,1/1/13,47:06.9,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_1017.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.232,1,0,0,08:28:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,48:28.6,Anele,No speech,,1/8/13,261-8mo_01-01-2013_1019.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.504666667,1,0,0,08:29:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,49:55.1,Anele,Categorize clip,,1/8/13,261-8mo_01-01-2013_1021.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.063,1,0,0,08:30:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,53:56.9,Anele,No speech,,1/8/13,261-8mo_01-01-2013_1023.wav,male,261-8mo,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/261 output,0.205333333,2,0,0,08:31:30
