Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS,Childsleep
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,20140514,09:34.4,Anele,Categorize clip,Other Child is singing a song in English. ,20140722,199_20140514_0515.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.940666667,1,0,1,04:17:30,
Spanish,Spanish,Categorize language to target child,Categorize language to someone unknown,0,1,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,11:56.7,Anele,Categorize clip,,20140722,199_20140514_1672.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.593333333,2,0,1,13:56:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,12:36.2,Anele,No speech,,20140722,199_20140514_1615.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.683333333,0,0,1,13:27:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,12:38.5,Anele,Categorize clip,,20140722,199_20140514_0270.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.04,0,0,1,02:15:00,
Spanish,Spanish,Categorize language to target child,Categorize language to someone unknown,1,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,14:08.8,Anele,Categorize clip,,20140722,199_20140514_1303.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.294333333,1,0,0,10:51:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),English/Quechua,Spanish,Categorize language to someone unknown,0,0,20140514,16:32.8,Anele,Categorize clip,,20140722,199_20140514_1521.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.671666667,2,0,0,12:40:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,40:03.9,Anele,No speech,,20140722,199_20140514_1725.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.245,0,0,1,14:22:30,
English/Quechua,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,1,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,41:00.7,Anele,Categorize clip,Karate instructor.,20140722,199_20140514_1002.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.524,0,0,0,08:21:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,41:02.6,Anele,Categorize clip,,20140722,199_20140514_0281.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.028666667,0,0,1,02:20:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,41:04.6,Anele,Categorize clip,,20140722,199_20140514_1585.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.483,0,0,1,13:12:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,43:21.4,Anele,Categorize clip,,20140722,199_20140514_1822.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.690333333,2,0,0,15:11:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,44:34.6,Anele,No speech,,20140722,199_20140514_1778.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.663333333,1,0,1,14:49:00,
Spanish,Spanish,Spanish,Categorize language to someone unknown,1,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,47:37.2,Anele,Categorize clip,,20140722,199_20140514_0877.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.74,2,0,0,07:18:30,
Unsure,Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,49:06.1,Anele,Categorize clip,,20140722,199_20140514_0989.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.889333333,1,0,0,08:14:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,49:07.9,Anele,Categorize clip,,20140722,199_20140514_0897.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.008333333,0,0,1,07:28:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,50:22.3,Anele,Categorize clip,,20140722,199_20140514_1257.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.063666667,1,0,0,10:28:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,02:27.8,Anele,Categorize clip,,20140722,199_20140514_1146.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.036333333,1,0,0,09:33:00,
Spanish,Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,No Language,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,03:52.8,Anele,Categorize clip,,20140722,199_20140514_0366.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.583333333,1,0,0,03:03:00,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,05:31.4,Anele,Categorize clip,,20140722,199_20140514_0131.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.396666667,0,0,0,01:05:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,06:11.6,Anele,Categorize clip,,20140722,199_20140514_0411.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.643,0,0,0,03:25:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,06:47.6,Anele,Categorize clip,,20140722,199_20140514_1323.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.523,0,0,0,11:01:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,08:13.9,Anele,Categorize clip,,20140722,199_20140514_1915.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.352333333,1,0,0,15:57:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,08:15.8,Anele,Categorize clip,,20140722,199_20140514_1887.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.005333333,0,0,1,15:43:30,
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,09:14.3,Anele,Categorize clip,Target Child is outside.,20140722,199_20140514_0892.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.015333333,0,0,0,07:26:00,
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,1,0,Categorize media,0,Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,0,0,20140514,10:30.6,Anele,Categorize clip,,20140722,199_20140514_0062.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.131666667,1,0,0,00:31:00,
Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,1,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,16:34.5,Anele,Categorize clip,,20140722,199_20140514_1539.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.688,1,0,0,12:49:30,
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Spanish,0,Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,0,0,20140514,17:14.8,Anele,Categorize clip,,20140722,199_20140514_1418.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.723,0,0,0,11:49:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,20140514,18:07.9,Anele,Categorize clip,Other Child is singing a song.,20140722,199_20140514_0519.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.848333333,0,0,1,04:19:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Mixed,0,Categorize language to other child(ren),Mixed,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,19:32.7,Anele,Categorize clip,,20140722,199_20140514_0713.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.614666667,1,0,0,05:56:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,20:55.5,Anele,Unsure speaker and unsure language,,20140722,199_20140514_0874.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.683666667,1,0,0,07:17:00,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,21:30.4,Anele,Categorize clip,,20140722,199_20140514_1745.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.536,0,0,1,14:32:30,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,22:07.4,Anele,Categorize clip,,20140722,199_20140514_1679.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.815,0,0,1,13:59:30,
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,22:53.3,Anele,Categorize clip,,20140722,199_20140514_0748.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.436333333,0,0,0,06:14:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,22:56.1,Anele,Categorize clip,,20140722,199_20140514_0603.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.009666667,0,0,1,05:01:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,10:27.2,Anele,Categorize clip,,20140722,199_20140514_1238.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.428666667,1,0,0,10:19:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,28:53.8,Anele,Categorize clip,,20140722,199_20140514_1127.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.108666667,0,0,0,09:23:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,29:48.9,Anele,No speech,I can't tell if the baby is feeding or sleeping? ,20140722,199_20140514_0456.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.584333333,0,0,1,03:48:00,
Spanish,Spanish,Categorize language to target child,Spanish,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,32:24.8,Anele,Categorize clip,,20140722,199_20140514_0374.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.909333333,1,0,0,03:07:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,20140514,34:14.5,Anele,Categorize clip,,20140722,199_20140514_0702.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.436,2,0,0,05:51:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Unsure,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,35:38.1,Anele,Categorize clip,,20140722,199_20140514_0444.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.787333333,1,0,0,03:42:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,36:21.0,Anele,No speech,,20140722,199_20140514_1656.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.263666667,0,0,1,13:48:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,37:00.7,Anele,No speech,,20140722,199_20140514_0881.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.001666667,0,0,0,07:20:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,20140514,38:35.1,Anele,Categorize clip,Really interesting code-switching from other child.,20140722,199_20140514_0025.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.406333333,1,0,0,00:12:30,
Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,0,1,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,39:19.9,Anele,Categorize clip,,20140722,199_20140514_0057.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.322,0,0,0,00:28:30,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,41:58.1,Anele,Categorize clip,,20140722,199_20140514_1239.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.194333333,1,0,0,10:19:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,42:16.7,Anele,Categorize clip,,20140722,199_20140514_1184.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0,0,0,0,09:52:00,
Unsure,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Mixed,Spanish,Categorize language to someone unknown,0,0,20140514,48:40.1,Anele,Categorize clip,,20140722,199_20140514_0773.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.376666667,2,0,0,06:26:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,49:19.9,Anele,Categorize clip,,20140722,199_20140514_1100.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.006666667,0,0,0,09:10:00,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,48:40.1,Anele,Categorize clip,,20140722,199_20140514_1657.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.742666667,1,0,1,13:48:30,
Spanish,Categorize language to other adults,Categorize language to target child,Spanish,1,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,51:50.3,Anele,Categorize clip,,20140722,199_20140514_1326.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.162333333,1,0,0,11:03:00,
