Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS,Childsleep
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,38:21.5,Meg,Categorize clip,,20190622,1077_123118_0863.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.233,0,0,0,07:11:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,38:59.0,Meg,Categorize clip,,20190622,1077_123118_0953.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.752333333,0,0,0,07:56:30,
Unsure,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,123118,39:53.1,Meg,Categorize clip,,20190622,1077_123118_0229.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.411333333,0,0,0,01:54:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,39:55.0,Meg,Categorize clip,,20190622,1077_123118_0008.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.380666667,0,1,0,00:04:00,
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,40:33.9,Meg,Categorize clip,,20190622,1077_123118_1059.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.040666667,0,0,0,08:49:30,
Categorize language to other child(ren),English/Quechua,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,1,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,41:14.9,Meg,Categorize clip,,20190622,1077_123118_0088.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.457333333,0,0,0,00:44:00,
Mixed,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,123118,41:59.0,Meg,Categorize clip,,20190622,1077_123118_1047.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.250333333,0,0,0,08:43:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Spanish,0,0,123118,42:43.3,Meg,Categorize clip,,20190622,1077_123118_0652.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.073333333,0,0,0,05:26:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,123118,43:18.9,Meg,No speech,,20190622,1077_123118_0656.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.012,0,0,0,05:28:00,
Unsure,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Unsure,Unsure,Categorize language to someone unknown,0,0,123118,44:02.3,Meg,Categorize clip,,20190622,1077_123118_0293.wav,female,1077,/Users/megcychosz/Box/Diss_data/Fall_2019_LRAP/Daylong_recordings/summer_2019/1077/30secs_output,0.399666667,0,0,0,02:26:30,
