Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childsleep,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS
Categorize language to other child(ren),Categorize language to other adults,Mixed,Categorize language to someone unknown,0,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,35:55.9,Anele,Categorize clip,,20140722,199_20140514_0313.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.245,0,0,0,02:36:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,0,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,37:16.2,Anele,Categorize clip,"""Joint Play""",20140722,199_20140514_0315.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.072333333,1,0,0,02:37:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Unsure,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,39:35.0,Anele,Categorize clip,,20140722,199_20140514_0317.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.274,2,0,0,02:38:30
Spanish,Spanish,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,41:37.8,Anele,Categorize clip,Adults are talking about the LENA recorder,20140722,199_20140514_0319.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.262666667,2,0,0,02:39:30
Spanish,Categorize language to other adults,Spanish,Categorize language to someone unknown,0,1,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,20140514,42:57.6,Anele,Categorize clip,,20140722,199_20140514_0321.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.246,1,0,0,02:40:30
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,44:20.7,Anele,Categorize clip,,20140722,199_20140514_0323.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.227666667,1,0,0,02:41:30
Spanish,Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,Unsure,0,Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,0,0,20140514,46:23.2,Anele,Categorize clip,,20140722,199_20140514_0325.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.409,2,0,0,02:42:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,47:46.2,Anele,Categorize clip,"""Feeding""",20140722,199_20140514_0327.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.326333333,1,0,0,02:43:30
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,50:12.3,Anele,Categorize clip,,20140722,199_20140514_0329.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.454666667,3,0,0,02:44:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,Unsure,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Spanish,0,0,20140514,53:07.3,Anele,Categorize clip,"""Feeding""",20140722,199_20140514_0331.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.475666667,3,0,0,02:45:30
Unsure,Unsure,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,56:23.0,Anele,Categorize clip,,20140722,199_20140514_0333.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.287,3,0,0,02:46:30
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,57:56.6,Anele,Categorize clip,,20140722,199_20140514_0335.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.276333333,1,0,0,02:47:30
Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,1,0,0,0,Unsure,0,Categorize language to other child(ren),Unsure,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,22:28.6,Anele,Categorize clip,,20140722,199_20140514_0337.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.343,3,0,0,02:48:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,20140514,24:30.6,Anele,Categorize clip,,20140722,199_20140514_0339.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.584666667,2,0,0,02:49:30
Categorize language to other child(ren),Categorize language to other adults,Unsure,Categorize language to someone unknown,0,1,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Spanish,0,0,20140514,25:48.6,Anele,Categorize clip,,20140722,199_20140514_0341.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.385333333,1,0,0,02:50:30
Unsure,Categorize language to other adults,Categorize language to target child,Spanish,1,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,20140514,29:35.3,Anele,Categorize clip,,20140722,199_20140514_0343.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.550666667,4,0,0,02:51:30
Spanish,Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Unsure,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,30:55.5,Anele,Categorize clip,,20140722,199_20140514_0345.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.461666667,1,0,0,02:52:30
Mixed,Spanish,Categorize language to target child,Categorize language to someone unknown,0,1,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,20140514,32:57.2,Anele,Categorize clip,,20140722,199_20140514_0347.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.374333333,2,0,0,02:53:30
Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,0,0,0,1,English/Quechua,1,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,34:26.2,Anele,Categorize clip,,20140722,199_20140514_0349.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.637333333,1,0,0,02:54:30
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,36:30.7,Anele,Categorize clip,,20140722,199_20140514_0351.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.616666667,2,0,0,02:55:30
Unsure,Spanish,Categorize language to target child,Categorize language to someone unknown,0,1,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,38:30.7,Anele,Categorize clip,,20140722,199_20140514_0353.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.551666667,2,0,0,02:56:30
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,40:26.3,Anele,Categorize clip,,20140722,199_20140514_0355.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.497333333,2,0,0,02:57:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,42:30.5,Anele,Categorize clip,,20140722,199_20140514_0357.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.689666667,2,0,0,02:58:30
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,44:39.4,Anele,Categorize clip,,20140722,199_20140514_0359.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.452333333,2,0,0,02:59:30
Spanish,Categorize language to other adults,Spanish,Categorize language to someone unknown,0,0,0,1,Unsure,1,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,47:26.7,Anele,Categorize clip,"""Joint Play""",20140722,199_20140514_0361.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.594333333,3,0,0,03:00:30
Spanish,Categorize language to other adults,Spanish,Spanish,0,0,0,0,English/Quechua,1,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,50:05.9,Anele,Categorize clip,,20140722,199_20140514_0363.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.284,3,0,0,03:01:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Spanish,1,0,0,1,Unsure,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,51:54.6,Anele,Categorize clip,,20140722,199_20140514_0365.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.603666667,2,0,0,03:02:30
Categorize language to other child(ren),Mixed,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,54:03.5,Anele,Categorize clip,,20140722,199_20140514_0367.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.572,2,0,0,03:03:30
Unsure,Categorize language to other adults,Spanish,Categorize language to someone unknown,0,0,0,1,English/Quechua,1,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,56:43.5,Anele,Categorize clip,,20140722,199_20140514_0369.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.642666667,3,0,0,03:04:30
Spanish,Spanish,Spanish,Categorize language to someone unknown,1,0,0,1,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,26:12.5,Anele,Categorize clip,,20140722,199_20140514_0371.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.708,0,0,0,03:05:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,20140514,27:04.2,Anele,Categorize clip,,20140722,199_20140514_0373.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.635333333,0,0,0,03:06:30
Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,0,1,0,1,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,29:08.3,Anele,Categorize clip,,20140722,199_20140514_0375.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.411333333,2,0,0,03:07:30
Categorize language to other child(ren),Spanish,Unsure,Categorize language to someone unknown,0,1,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,31:07.4,Anele,Categorize clip,"""Joint Play""",20140722,199_20140514_0377.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.75,2,0,0,03:08:30
Categorize language to other child(ren),Categorize language to other adults,English/Quechua,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,31:51.7,Anele,Categorize clip,,20140722,199_20140514_0379.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.419,0,0,0,03:09:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,33:46.5,Anele,Categorize clip,,20140722,199_20140514_0381.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.278666667,2,0,0,03:10:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,English/Quechua,0,Categorize language to other child(ren),Unsure,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,35:09.0,Anele,Categorize clip,,20140722,199_20140514_0383.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.355,1,0,0,03:11:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,35:55.9,Anele,Categorize clip,,20140722,199_20140514_0385.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.525666667,0,0,0,03:12:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Unsure,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,37:54.7,Anele,Categorize clip,,20140722,199_20140514_0387.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.655,2,0,0,03:13:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,39:09.0,Anele,No speech,,20140722,199_20140514_0389.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.476,1,0,0,03:14:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,39:46.4,Anele,Categorize clip,,20140722,199_20140514_0391.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.753333333,0,0,0,03:15:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,41:05.8,Anele,Categorize clip,,20140722,199_20140514_0393.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.631,1,0,0,03:16:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Mixed,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,41:45.2,Anele,Categorize clip,,20140722,199_20140514_0395.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.807,0,0,0,03:17:30
Categorize language to other child(ren),Categorize language to other adults,Unsure,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,43:49.7,Anele,Categorize clip,,20140722,199_20140514_0397.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.481666667,2,0,0,03:18:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,44:37.1,Anele,No speech,,20140722,199_20140514_0399.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.412333333,0,0,0,03:19:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,45:22.5,Anele,Categorize clip,,20140722,199_20140514_0401.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.489,0,0,0,03:20:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Unsure,Categorize language to someone unknown,0,0,20140514,46:14.3,Anele,Categorize clip,,20140722,199_20140514_0403.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.548666667,0,0,0,03:21:30
Spanish,Categorize language to other adults,Unsure,Categorize language to someone unknown,1,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,47:59.8,Anele,Categorize clip,,20140722,199_20140514_0405.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.301,1,0,0,03:22:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,48:42.4,Anele,Categorize clip,"""Music""",20140722,199_20140514_0407.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.553,0,0,0,03:23:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,49:26.8,Anele,Categorize clip,,20140722,199_20140514_0409.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.702666667,0,0,0,03:24:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,50:12.0,Anele,Categorize clip,"""Music""",20140722,199_20140514_0411.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.643,0,0,0,03:25:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Spanish,None,Categorize language to someone unknown,0,0,20140514,51:33.4,Anele,Categorize clip,"""Music""",20140722,199_20140514_0413.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.863666667,0,0,0,03:26:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Spanish,0,0,20140514,52:55.3,Anele,Categorize clip,,20140722,199_20140514_0415.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.525666667,1,0,0,03:27:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,20140514,54:52.7,Anele,Categorize clip,,20140722,199_20140514_0417.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.848666667,2,0,0,03:28:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Unsure,0,0,0,1,Spanish,0,Categorize language to other child(ren),Mixed,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,56:21.3,Anele,Categorize clip,,20140722,199_20140514_0419.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.692,1,0,0,03:29:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Unsure,0,0,20140514,57:38.2,Anele,Categorize clip,,20140722,199_20140514_0421.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.835666667,1,0,0,03:30:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,00:26.2,Anele,Categorize clip,,20140722,199_20140514_0423.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.759,3,0,0,03:31:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Spanish,0,Categorize language to other child(ren),Spanish,Categorize language to adults,Spanish,0,0,20140514,01:55.5,Anele,Categorize clip,"""music""",20140722,199_20140514_0425.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.495,1,0,0,03:32:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Spanish,0,0,20140514,04:43.5,Anele,Categorize clip,"""Music""",20140722,199_20140514_0427.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.533666667,2,0,0,03:33:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Mixed,Categorize language to someone unknown,0,0,20140514,06:13.6,Anele,Categorize clip,,20140722,199_20140514_0429.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.227333333,1,0,0,03:34:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,07:35.2,Anele,Categorize clip,,20140722,199_20140514_0431.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.801333333,1,0,0,03:35:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,08:15.1,Anele,Categorize clip,,20140722,199_20140514_0433.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.677,0,0,0,03:36:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,10:41.9,Anele,No speech,,20140722,199_20140514_0435.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.429333333,2,0,0,03:37:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Spanish,0,0,20140514,12:00.9,Anele,Categorize clip,,20140722,199_20140514_0437.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.877333333,1,0,0,03:38:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,English/Quechua,0,0,20140514,13:52.4,Anele,Categorize clip,,20140722,199_20140514_0439.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.777666667,2,0,0,03:39:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,14:39.9,Anele,No speech,,20140722,199_20140514_0441.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.556,0,0,0,03:40:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,15:28.4,Anele,Categorize clip,,20140722,199_20140514_0443.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.317333333,0,0,0,03:41:30
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,16:23.3,Anele,Categorize clip,"""Music"" or ""Joint Play""",20140722,199_20140514_0445.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.642,0,0,0,03:42:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Categorize language to someone unknown,0,0,20140514,19:22.0,Anele,Categorize clip,,20140722,199_20140514_0447.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.629333333,2,0,0,03:43:30
Spanish,Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,1,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Spanish,Spanish,0,0,20140514,20:49.3,Anele,Categorize clip,,20140722,199_20140514_0449.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.482333333,1,0,0,03:44:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,20:52.8,Anele,Categorize clip,,20140722,199_20140514_0451.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.55,0,0,1,03:45:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,20:54.8,Anele,Categorize clip,,20140722,199_20140514_0453.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.317,0,0,1,03:46:30
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,20140514,20:57.0,Anele,Categorize clip,,20140722,199_20140514_0455.wav,male,199,/Volumes/cll/NYU LENA Project/Recordings/6-mo recordings/199 output,0.684666667,0,0,1,03:47:30
